"","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
9.209943,6.739664,3.986702,3.016257,"Lax1"
490.9208,420.2418,495.3361,475.6252,"Layn"
3125.29,2693.764,2799.271,2747.574,"Lbh"
23.63101,25.10227,13.97717,11.14338,"Lbhd1"
151.1813,116.026,1621.988,1985.28,"Lbp"
245.1351,209.1594,152.504,162.1831,"Lbr"
0,0,0,0,"Lbx1"
3.389069,1.407851,11.55883,25.19318,"Lbx2"
153.7166,113.0012,140.7872,101.455,"Lca5"
70.59945,80.6373,156.8216,108.5215,"Lca5l"
54.82644,65.17007,78.12953,94.324,"Lcat"
0,0,0,0,"Lce1a1"
0,0,0,0,"Lce1a2"
0,0,0,0,"Lce1b"
0,0,0,0,"Lce1c"
0,0,0,0,"Lce1d"
0,0,0,0,"Lce1e"
0,1.916767,0,0,"Lce1f"
15.2795,31.62665,0,2.050522,"Lce1g"
14.38071,25.87635,0,1.025261,"Lce1h"
0,0,0,0,"Lce1i"
0,0,0,0,"Lce1j"
0,0,0,0,"Lce1k"
0,0,0,0,"Lce1l"
0,0,0,0,"Lce1m"
0,0,0,0,"Lce3a"
0,0,0,0,"Lce3b"
0,0,0,0,"Lce3c"
0,0,0,0,"Lce3d"
0,0,0,0,"Lce3e"
0,0,0,0,"Lce3f"
0,0,0,0,"Lce6a"
11.09664,10.27741,15.6919,6.53562,"Lck"
526.2197,514.6218,325.6168,358.7664,"Lclat1"
450.4035,458.7677,646.8617,580.3591,"Lcmt1"
456.3909,442.2244,462.5872,481.6063,"Lcmt2"
0,0,0,0,"Lcn10"
0,0,0,0,"Lcn11"
0,0,0,0,"Lcn12"
23.58102,51.21733,1.059873,2.881564,"Lcn2"
0,0,0,0,"Lcn3"
0,0,0,0,"Lcn4"
0,0,0,0,"Lcn5"
0,0,0,0,"Lcn6"
0,0,0,0,"Lcn8"
0,0,0,0,"Lcn9"
133.7018,142.4677,141.6473,133.2632,"Lcor"
150.5999,123.9448,235.0791,249.6051,"Lcorl"
147.3699,153.3414,3025.331,4184.643,"Lcp1"
23.96947,39.26144,617.1998,891.5841,"Lcp2"
3.802531,8.755963,10.24254,9.091671,"Lct"
10.76454,8.805147,0.4882992,2.038475,"Lctl"
463.4605,476.6725,459.8865,450.865,"Ldah"
3670.348,3865.306,3720.972,4247.19,"Ldb1"
125.073,109.3921,916.576,824.4447,"Ldb2"
226.9818,220.9616,193.2605,200.2662,"Ldb3"
15544.12,15391.96,12566.46,13386.2,"Ldha"
0,0.9583834,0,0,"Ldha-ps"
0,0,0,0,"Ldha-ps2"
7.190353,11.5006,11.32312,5.126304,"Ldhal6b"
388.5914,376.8949,749.8651,677.4561,"Ldhb"
0,2.311355,0,0,"Ldhc"
40.29287,49.04228,51.11581,61.13538,"Ldhd"
4210.775,4042.94,3432.928,4117.457,"Ldlr"
0.8987941,3.833534,3.396936,1.025261,"Ldlrad1"
0.8987941,0.9583834,0,0,"Ldlrad2"
926.0025,908.0222,997.6354,856.1857,"Ldlrad3"
1246.627,1432.783,648.8148,596.7018,"Ldlrad4"
374.2818,365.5997,690.8422,754.6096,"Ldlrap1"
0,0,1.132312,0,"Ldoc1"
2.696382,1.916767,0,1.025261,"Leap2"
0,0,0,1.012669,"Lect2"
43.48661,51.47052,4.061035,5.170374,"Lef1"
239.5915,247.6249,289.2803,374.4019,"Lefty1"
0,0,0,0.5491206,"Lefty2"
41.29839,54.6478,64.59205,35.45065,"Lekr1"
0,0,0,0,"Lelp1"
2.131685,1.832849,10.3118,3.56021,"Lemd1"
2438.428,2729.476,2315.578,2259.675,"Lemd2"
990.5467,1079.194,694.9988,689.2474,"Lemd3"
2.290215,0,0,0,"Lenep"
608.8609,608.28,745.8895,720.387,"Leng1"
470.0331,523.7896,465.3968,518.8778,"Leng8"
184.5965,188.9018,262.3134,274.4736,"Leng9"
1622.536,1453.952,1321.061,1196.304,"Leo1"
0,0,0,0,"Lep"
244.8897,236.1083,42.50266,72.63757,"Lepr"
3927.278,4109.969,5587.495,5685.552,"Leprot"
3020.847,3030.408,2211.405,2193.033,"Leprotl1"
1063.439,1144.284,1077.668,1073.991,"Letm1"
49.34401,45.03163,72.61375,71.99693,"Letm2"
697.4642,733.1633,1173.075,1320.536,"Letmd1"
0.8858938,1.918771,1.133549,0,"Lexm"
133.5367,134.6349,532.6048,691.6213,"Lfng"
66955.67,69598.76,65254.01,70475.4,"Lgals1"
0,0,0,0,"Lgals1-ps1"
1.040017,0,0,0,"Lgals1-ps2"
0,1.010872,3.582835,2.162338,"Lgals12"
8.089147,10.54222,14.72006,20.50522,"Lgals2"
2664.642,2608.327,46359.57,68217.84,"Lgals3"
859.8183,941.682,4018.235,3665.776,"Lgals3bp"
17.47415,15.47581,27.29413,19.31505,"Lgals4"
6.091154,5.584863,11.35011,10.47313,"Lgals7"
2660.359,2707.454,3501.099,3760.651,"Lgals8"
3172.987,3203.952,6813.426,6644.537,"Lgals9"
454.8609,398.2378,299.2807,229.6317,"Lgalsl"
9.227987,4.900688,2.208964,1.364665,"Lgi1"
156.5347,119.7208,1030.486,1173.837,"Lgi2"
13.48191,8.625451,53.21866,56.38935,"Lgi3"
1.618859,3.855172,15.23705,20.06481,"Lgi4"
3048.2,2929.712,29941.05,43996.07,"Lgmn"
715.3513,679.203,497.5666,409.0901,"Lgr4"
127.1609,123.8086,3256.145,2222.717,"Lgr5"
78.19509,191.1566,4.194414,4.0867,"Lgr6"
0,0,0,0,"Lgsn"
0,0,1.132312,1.025261,"Lhb"
0,0,0,1.025261,"Lhcgr"
18740.01,19942.04,9067.07,8295.996,"Lhfp"
6.065556,2.588339,36.48591,19.06076,"Lhfpl1"
400.4209,342.3259,853.8746,1070.295,"Lhfpl2"
0,0.8695138,2.054912,0,"Lhfpl3"
78.81822,90.38468,21.83099,34.20472,"Lhfpl4"
0,0.9583834,2.264624,0,"Lhfpl5"
154.2746,144.9654,319.0012,382.4294,"Lhpp"
0.1773013,0,0,0,"Lhx1"
1.068793,1.142116,0.4984083,1.680534,"Lhx2"
1.70223,1.015215,0,0,"Lhx3"
2.021554,4.343259,0,4.582427,"Lhx4"
3.891183,3.833547,1.132312,1.025323,"Lhx5"
17.17669,20.70186,41.18284,46.90961,"Lhx6"
1.109098,0,3.283892,4.101043,"Lhx8"
16.48432,14.07728,3.089979,3.889845,"Lhx9"
626.4137,566.2902,527.2261,547.6894,"Lias"
851.4747,860.9548,176.8913,85.86916,"Lif"
378.3573,357.3353,649.385,721.0298,"Lifr"
1868.345,1745.648,2530.168,2778.04,"Lig1"
2036.002,1836.072,1515.857,1428.686,"Lig3"
522.6973,485.5148,385.3203,352.765,"Lig4"
279.4502,279.6819,6074.962,7170.806,"Lilr4b"
2.696382,1.916767,117.7604,165.067,"Lilra5"
11.24069,8.462168,12.63049,28.50394,"Lilra6"
480.0011,502.4493,8036.076,9369.476,"Lilrb4a"
0,0,0,0,"Lim2"
11757.82,11505.88,12356.12,10908.13,"Lima1"
331.0772,372.8742,629.5591,600.0978,"Limch1"
217.5636,217.9705,217.8966,230.3448,"Limd1"
746.2145,694.2385,1509.821,1745.888,"Limd2"
40.57051,54.6437,49.04689,59.92561,"Lime1"
1084.858,1110.822,1538.216,1771.623,"Limk1"
442.3578,486.1089,321.0901,254.4022,"Limk2"
2200.866,2134.005,1066.953,1015.038,"Lims1"
124.4866,170.1427,49.59145,41.16396,"Lims2"
0.1686272,0,0,0,"Lin28a"
0.5904036,0.9817335,0,0,"Lin28b"
336.9008,384.4757,426.9746,410.1391,"Lin37"
61.80135,75.72004,68.31299,66.02614,"Lin52"
630.637,619.7718,633.5646,610.7542,"Lin54"
14.82618,8.149902,1.244788,2.20822,"Lin7a"
10.59392,10.96381,19.09517,18.93322,"Lin7b"
1653.552,1700.39,1391.913,1374.416,"Lin7c"
234.72,226.2507,219.8514,211.886,"Lin9"
289.0963,293.5023,415.8629,504.2633,"Lingo1"
3.331389,8.231983,20.19982,22.31669,"Lingo2"
16.40616,11.66164,0.5740712,4.680748,"Lingo3"
9.131308,7.787856,11.3285,7.419873,"Lingo4"
487.6647,522.7319,282.9783,261.3086,"Lins1"
2411.709,2501.691,14973.87,23510.33,"Lipa"
0.965426,1.544271,6.445505,24.41832,"Lipc"
166.776,175.9835,455.5785,367.0042,"Lipe"
0,0,0,0,"Lipf"
25.16624,26.83474,32.83705,26.65678,"Lipg"
12.79462,3.345687,18.40711,24.36728,"Liph"
0,0,0,5.165003,"Lipi"
0,2.886193,0,1.02919,"Lipk"
0.8987941,2.87515,0,1.025261,"Lipm"
0.6310544,2.330741,30.05411,31.91805,"Lipn"
1.410588,1.503331,0.8316518,0,"Lipo1"
31.89223,15.3976,35.66051,33.98805,"Lipo2"
566.2117,524.4729,528.3892,509.1936,"Lipo3"
0.6496123,0,0,1.658744,"Lipo4"
0,0,0,0,"Lipo5"
106.8276,117.4781,73.01166,75.18944,"Lipt1"
106.6235,90.08918,89.43546,109.3528,"Lipt2"
389.2204,359.8905,1165.062,1682.255,"Litaf"
4.762978,1.098079,67.27992,57.64904,"Lix1"
2663.028,2586.917,3947.828,3364.877,"Lix1l"
0,0,1.017925,2.009862,"Lkaaear1"
0,0,0,0,"Llcfc1"
2390.584,2477.002,3084.133,3068.267,"Llgl1"
19.24964,27.43364,28.28351,23.63533,"Llgl2"
1583.296,1458.058,982.9927,1046.341,"Llph"
0,0,0,0,"Llph-ps1"
605.7988,583.2619,430.9438,474.5647,"Llph-ps2"
5839.262,5548.357,3716.1,3410.246,"Lman1"
17.27116,12.05297,0,4.771992,"Lman1l"
3281.663,3500.562,4106.466,4525.938,"Lman2"
1027.512,1101.25,1265.072,1313.2,"Lman2l"
375.0599,396.1014,358.8225,304.621,"Lmbr1"
156.2102,221.3454,141.9076,139.3744,"Lmbr1l"
325.8139,292.551,376.8459,461.7981,"Lmbrd1"
227.9951,230.6076,239.0455,297.4413,"Lmbrd2"
919.4664,955.5083,934.1574,714.6068,"Lmcd1"
1007.868,1048.683,1131.732,1178.33,"Lmf1"
3849.535,3850.785,4324.3,4498.845,"Lmf2"
11.34926,12.87528,14.87464,28.86245,"Lmln"
1.797588,3.833534,2.264624,0,"LMLN2"
25649.15,26820.77,17468.81,17730.02,"Lmna"
1898.15,1710.193,1629.046,1740.6,"Lmnb1"
1113.236,1160.114,1008.66,1103.262,"Lmnb2"
0.4614011,0.4921862,2.224383,4.176526,"Lmntd1"
7.226366,10.51658,5.633564,2.060718,"Lmntd2"
61.49025,51.89381,21.8269,20.50522,"Lmo1"
26.99715,44.36877,2332.967,3706.341,"Lmo2"
1.064406,0.8295039,4.896427,6.20212,"Lmo3"
1613.868,1624.59,2990.344,2708.209,"Lmo4"
3667.935,3663.523,2301.552,2284.696,"Lmo7"
2169.689,2251.243,1443.698,1169.823,"Lmod1"
0,0,0,0,"Lmod2"
0,0,0,1.025261,"Lmod3"
1459.771,1494.12,801.6769,663.8245,"Lmtk2"
29.07818,35.73883,13.8021,10.00034,"Lmtk3"
11.06826,16.63677,69.33446,51.65607,"Lmx1a"
523.1548,559.472,381.1105,274.2191,"Lmx1b"
0,0,1.132312,0,"Lnp1"
1516.266,1479.744,954.539,1011.932,"Lnpep"
376.5456,363.1039,237.236,195.9973,"Lnpk"
9.869926,7.081401,107.9311,102.6126,"Lnx1"
268.9764,303.2058,437.3055,471.654,"Lnx2"
0,0,0,0,"LOC102637012"
0,0,0,0,"LOC665443"
0,0,0,1.025261,"LOC667541"
6854.204,7088.204,3224.825,3408.992,"Lonp1"
1167.238,1176.638,1464.368,1478.805,"Lonp2"
344.1302,339.139,514.7819,527.1745,"Lonrf1"
157.289,146.5601,91.72713,93.29874,"Lonrf2"
41.3213,30.57227,411.1537,495.8352,"Lonrf3"
88.98062,132.2569,13.58774,18.4547,"Lor"
179009.4,182826,52350.35,43008.81,"Lox"
0,0,0,1.025261,"Loxhd1"
12693.67,13125.06,12184.81,11671.57,"Loxl1"
31231.26,33302.31,12430.63,11106.93,"Loxl2"
491.6214,488.1826,517.3341,444.9002,"Loxl3"
659.3098,674.1265,167.8878,212.0452,"Loxl4"
3551.993,3639.295,4115.919,3779.095,"Lpar1"
117.3692,127.0063,215.788,279.3568,"Lpar2"
19.09347,22.0968,15.87492,33.89662,"Lpar3"
547.3656,455.2321,443.8663,355.7655,"Lpar4"
6.793581,15.07478,322.9887,519.1637,"Lpar5"
457.4728,415.6162,448.4804,515.2505,"Lpar6"
416.1775,411.4616,605.2197,759.2147,"Lpcat1"
398.8923,371.6801,756.4954,835.6724,"Lpcat2"
35.05297,30.84005,26.04318,16.40417,"Lpcat2b"
534.4387,508.6665,806.8046,863.4059,"Lpcat3"
173.5741,169.4175,127.3208,149.9534,"Lpcat4"
453.4777,436.0403,357.0443,389.7054,"Lpgat1"
417.7417,447.9397,843.4404,904.313,"Lpin1"
230.9053,281.5673,355.5405,428.8219,"Lpin2"
410.2559,433.1296,231.1803,142.3601,"Lpin3"
600.2355,635.2862,9793.105,16524.59,"Lpl"
0.2954946,0.105486,0,0.1168201,"Lpo"
14756.89,14013.18,8641.134,7540.088,"Lpp"
62.01679,70.92037,1435.772,1868.025,"Lpxn"
8.089147,3.833534,1.132312,5.126304,"Lrat"
610.6057,604.1506,654.81,599.6172,"Lrba"
870.0327,897.0469,1093.813,1010.907,"Lrch1"
622.2815,572.6,387.2844,281.1638,"Lrch2"
835.8491,877.8728,735.9585,783.085,"Lrch3"
277.1142,275.8114,681.5795,983.8035,"Lrch4"
0,0,1.143705,1.032089,"Lrcol1"
157.1597,111.9271,259.194,294.714,"Lrfn1"
0,0,0,1.025261,"Lrfn2"
506.0211,541.4866,510.6727,516.7315,"Lrfn3"
1445.688,1458.338,1155.654,1244.069,"Lrfn4"
14.53294,4.43009,0,2.356012,"Lrfn5"
0,4.791917,1.132312,4.101043,"Lrg1"
3.485499,2.135956,1.12629,1.799795,"Lrguk"
216.3411,240.6363,182.6694,184.5494,"Lrif1"
134.0199,115.3743,94.91459,86.56905,"Lrig1"
470.8893,526.0415,458.9864,521.4353,"Lrig2"
1147.896,1105.922,638.8569,544.0208,"Lrig3"
0,0,0,0,"Lrit1"
0,0.5691121,0.6730961,0,"Lrit2"
0.5794982,2.472484,2.193015,0,"Lrit3"
16.44839,10.23902,70.80866,72.87746,"Lrmda"
38.66253,31.55311,605.3325,903.8584,"Lrmp"
4704.435,4637.407,7792.7,9026.815,"Lrp1"
4114.68,4400.897,6515.323,7016.885,"Lrp10"
375.1814,392.1814,316.8025,281.9341,"Lrp11"
1660.445,1639.34,3573.708,4891.832,"Lrp12"
1.913754,0.8347731,8.836329,3.38961,"Lrp1b"
292.5624,275.6813,77.95678,72.68178,"Lrp2"
3.36322,6.21484,18.29008,13.75504,"Lrp2bp"
722.097,686.3843,1005.17,982.3907,"Lrp3"
1129.97,1148.043,405.2384,545.3108,"Lrp4"
2321.532,2550.407,3828.952,4072.495,"Lrp5"
1306.936,1282.56,1346.383,1457.345,"Lrp6"
600.176,566.7968,561.9136,754.2833,"Lrp8"
838.8005,849.4611,1412.051,1489.832,"Lrpap1"
458.1113,455.7743,368.247,399.585,"Lrpprc"
90.55099,82.15404,70.88958,113.6469,"Lrr1"
324.3575,309.725,219.2201,226.2888,"Lrrc1"
0,0,0,0,"Lrrc10"
16.17829,17.29436,6.793885,5.126304,"Lrrc10b"
1235.784,1213.67,1108.706,1171.444,"Lrrc14"
0,0,1.47652,4.068804,"Lrrc14b"
8427.993,8404.064,4015.178,3061.429,"Lrrc15"
4593.523,4330.493,2031.868,1798.504,"Lrrc17"
0,0,0.8528066,1.517028,"Lrrc18"
9.965831,5.802225,6.87896,2.066842,"Lrrc19"
3.02925,1.044065,0.2624977,0.2558616,"Lrrc2"
707.9529,688.6362,901.3204,931.4301,"Lrrc20"
1.540375,0.6212532,1.923727,0.46866,"Lrrc23"
267.8243,295.8035,299.5974,328.5303,"Lrrc24"
35.61434,41.05314,807.4674,1315.986,"Lrrc25"
0,0,0,1.025261,"Lrrc26"
141.0467,150.1051,334.7514,421.2054,"Lrrc27"
235.6391,228.6842,109.1475,95.06481,"Lrrc28"
32.90854,23.61291,55.25745,62.58709,"Lrrc29"
300.0368,302.3159,93.61698,72.30128,"Lrrc3"
0,0,2.264624,1.025261,"Lrrc30"
1.256062,0.4545138,0,1.924084,"Lrrc31"
6303.814,5674.357,1604.725,1695.541,"Lrrc32"
1.797588,2.87515,1.132312,1.025261,"Lrrc34"
0,0,1.523912,0,"Lrrc36"
0,0,0,0,"Lrrc37a"
1.797588,0,3.396936,0,"Lrrc38"
44.44795,50.80217,45.76978,46.58688,"Lrrc39"
5.654694,12.78259,44.38787,39.27881,"Lrrc3b"
0,0,0,0,"Lrrc3c"
5.8371,5.659793,17.39987,23.6709,"Lrrc4"
280.0424,275.3818,242.2642,236.661,"Lrrc40"
315.912,297.0508,309.9444,295.1783,"Lrrc41"
231.4349,232.3362,229.9236,235.6214,"Lrrc42"
0,0,0,0,"Lrrc43"
448.2726,446.3391,567.968,608.7785,"Lrrc45"
19.77347,12.45898,11.32312,8.202087,"Lrrc46"
362.9362,397.9967,340.8389,372.1529,"Lrrc47"
542.588,576.6571,604.8519,515.0445,"Lrrc49"
1.641772,2.265407,0.520735,0.7148707,"Lrrc4b"
72.54581,114.8233,18.17227,15.25548,"Lrrc4c"
104.2566,100.8201,69.63413,56.3885,"Lrrc51"
0,0,0,0,"Lrrc52"
0,1.127242,0,0.8922794,"Lrrc55"
61.84557,80.27497,149.4907,137.1063,"Lrrc56"
661.8846,723.0762,599.3186,639.9863,"Lrrc57"
7297.948,7130.122,4950.519,4494.861,"Lrrc58"
12041.23,12276.4,7358.062,7500.992,"Lrrc59"
0,0,1.132312,1.025261,"Lrrc6"
54.70642,81.71437,110.011,160.7197,"Lrrc61"
0,3.833534,2.264624,1.038351,"Lrrc63"
0,0,2.348977,5.326319,"Lrrc66"
0,0,0,1.025261,"Lrrc69"
112.8613,125.5656,184.9006,225.1032,"Lrrc7"
5.489374,3.012875,2.283561,2.232732,"Lrrc71"
0,0,0,0,"Lrrc72"
106.0577,88.17127,57.74791,73.81878,"Lrrc73"
0,0,0,0,"Lrrc74a"
8.853406,12.06212,11.07839,10.82039,"Lrrc74b"
163.9835,146.8103,220.4908,213.588,"Lrrc75a"
172.5212,191.2646,420.263,325.9181,"Lrrc75b"
1414.098,1391.862,1027.191,1050.721,"Lrrc8a"
469.1705,457.1489,495.9527,457.2663,"Lrrc8b"
122.3637,121.2668,87.69579,93.01242,"Lrrc8c"
1154.287,1271.593,477.303,542.1991,"Lrrc8d"
53.86973,64.84175,11.30117,27.67628,"Lrrc8e"
3.362297,4.207755,11.62957,4.311045,"Lrrc9"
574.4584,571.4648,585.2639,562.798,"Lrrcc1"
4.621423,7.668386,1.295686,4.004987,"Lrrd1"
5689.636,5557.166,3434.313,3533.718,"Lrrfip1"
1242.354,1319.778,1255.538,1258.132,"Lrrfip2"
3.968635,7.855385,1.132312,8.72252,"Lrriq1"
19.32727,22.23896,32.24181,27.1108,"Lrriq3"
0,0,0,0,"Lrriq4"
1124.838,1125.979,791.4167,771.8448,"Lrrk1"
1322.219,1351.331,764.7808,715.0419,"Lrrk2"
17.07709,30.66827,16.98468,7.176826,"Lrrn1"
11.07372,13.42324,8.254306,14.97693,"Lrrn2"
160.8841,166.7587,516.3343,343.4624,"Lrrn3"
4.493971,2.87515,7.926184,3.075783,"Lrrn4"
567.7781,554.3844,1376.288,1222.676,"Lrrn4cl"
22.35556,25.88091,30.5693,18.43761,"Lrrtm1"
26.06503,27.79312,23.77855,17.42943,"Lrrtm2"
0.5049989,1.625795,0.7632763,4.491959,"Lrrtm3"
6.284452,1.705901,4.031595,3.651572,"Lrrtm4"
160.9376,133.9895,206.3537,200.5578,"Lrsam1"
4.310909,5.299005,4.529248,4.059385,"Lrtm1"
4.616802,0.9865619,0,2.104638,"Lrtm2"
1160.673,1212.823,949.5522,1051.391,"Lrwd1"
6.351398,3.174296,12.10351,22.38167,"Lsamp"
1191.954,1177.249,949.1202,952.6355,"Lsg1"
123.4636,120.069,129.5807,123.4453,"Lsm1"
487.0809,504.28,816.9562,823.0318,"Lsm10"
548.5713,534.7792,540.2633,530.2269,"Lsm11"
304.2818,277.4201,233.7001,222.1715,"Lsm12"
2242.267,2215.36,1974.813,1971.031,"Lsm14a"
2200.357,2189.466,1843.651,1819.944,"Lsm14b"
679.6495,634.998,572.8431,637.493,"Lsm2"
801.8771,709.2793,768.5709,775.0541,"Lsm3"
423.762,465.463,498.5935,566.0047,"Lsm4"
367.2598,354.0127,296.4136,288.2822,"Lsm5"
1027.337,1197.599,965.636,913.2501,"Lsm6"
2106.952,2090.757,2072.494,1914.12,"Lsm7"
858.5106,878.9045,679.8731,661.4049,"Lsm8"
1.346736,4.309067,2.547279,0.7698836,"Lsmem1"
2410.282,2471.786,4986.407,4506.766,"Lsp1"
53.39509,46.96235,92.66665,93.13154,"Lsr"
848.8446,881.753,1650.785,1697.457,"Lss"
31.45779,13.41737,484.6295,684.8742,"Lst1"
3.595176,4.791917,0,0,"Lta"
802.6283,802.4109,864.3706,870.1591,"Lta4h"
1.797588,0,2.264624,6.151565,"Ltb"
15.2795,26.83474,14.72006,19.47996,"Ltb4r1"
16.17829,19.16767,14.72006,9.227348,"Ltb4r2"
7968.945,8481.299,4552.81,3380.904,"Ltbp1"
10681.29,12398.45,9183.021,9160.808,"Ltbp2"
5231.881,5786.719,8212.659,7723.29,"Ltbp3"
1375.752,1516.655,617.7223,703.5401,"Ltbp4"
392.7157,367.6923,459.2028,488.5959,"Ltbr"
5.099689,8.416947,311.6139,443.3589,"Ltc4s"
9.361855,26.12875,0,0,"Ltf"
0,0,0,1.044809,"Ltk"
3309.36,3129.122,2129.879,2127.416,"Ltn1"
1087.123,1090.032,916.2927,948.5283,"Ltv1"
1387.509,1327.37,755.5405,761.4894,"Luc7l"
5752.512,5740.864,4873.478,4677.825,"Luc7l2"
1302.284,1096.84,807.7294,770.7424,"Luc7l3"
5912.268,5269.192,56172.87,45780.97,"Lum"
67.71487,85.12918,68.68573,75.90963,"Lurap1"
2459.101,2439.086,267.2256,290.1488,"Lurap1l"
3956.248,4069.272,2504.069,1985.255,"Luzp1"
0.6083986,0,19.17184,13.89862,"Luzp2"
0,0,0,0,"Luzp4"
9.886735,4.791917,89.45265,62.54091,"Lvrn"
647.7574,656.7241,981.621,1013.085,"Lxn"
3610.827,2868.46,7851.335,7886.636,"Ly6a"
119.3576,105.6227,624.4327,795.5556,"Ly6c1"
22.09216,32.30523,2.386915,1.793053,"Ly6c2"
0.8987941,0,0,2.050522,"Ly6d"
2594.487,2622.184,8676.404,6884.528,"Ly6e"
0,0,0,0,"Ly6e-ps1"
1.896166,2.021628,11.93821,9.721407,"Ly6f"
0,0,0,0,"Ly6g"
5.835108,6.222674,8.089106,8.567452,"Ly6g5b"
0,0,0,0,"Ly6g5c"
0.5837918,0.623142,0,0,"Ly6g6c"
0,0,0,4.138378,"Ly6g6d"
0,0,0,0.7611479,"Ly6g6e"
0,0,0,0,"Ly6g6f"
6.51373,6.633459,71.32197,93.33814,"Ly6h"
3.216155,3.993802,5.158456,0,"Ly6i"
2.282271,1.582004,1.872058,3.400525,"Ly6k"
0,0,0,0,"Ly6l"
448.5019,446.4669,461.8588,432.5506,"Ly75"
24.00306,23.75874,1072.602,988.3946,"Ly86"
74.91252,70.51552,2017.877,3038.174,"Ly9"
98.3763,100.8116,177.6864,184.5076,"Ly96"
675.4794,591.2352,288.3522,293.9544,"Lyar"
0,0,0,0,"Lyg1"
0,0,0,0,"Lyg2"
43.14212,57.50301,1802.641,2831.77,"Lyl1"
815.7916,820.2845,2211.412,2788.815,"Lyn"
242.3328,256.3434,282.6018,274.0339,"Lynx1"
13.32929,8.864689,1.263264,4.78302,"Lypd1"
0,0,1.64582,1.498367,"Lypd2"
0,0.9583834,0,0,"Lypd3"
0,0,0,0,"Lypd4"
3.642079,5.810932,7.942506,8.217401,"Lypd5"
40.83851,34.81567,37.95647,76.94496,"Lypd6"
0.1277097,0.4101978,0.4901523,0,"Lypd6b"
0,0,0,0,"Lypd8"
807.7975,839.8039,744.0824,801.8908,"Lypla1"
863.1355,903.1495,1299.689,1486.604,"Lypla2"
188.5369,174.9207,209.6292,166.7898,"Lyplal1"
120.807,121.1275,148.9866,120.8996,"Lyrm1"
315.957,331.6853,506.0333,447.129,"Lyrm2"
226.4961,215.6363,229.8593,267.5931,"Lyrm4"
98.13563,87.04177,59.63251,29.86079,"Lyrm7"
11.97885,2.317248,4.752412,8.713489,"Lyrm9"
363.1691,348.4996,399.9181,420.6369,"Lysmd1"
360.3715,370.8679,242.9948,212.1772,"Lysmd2"
364.3892,385.1423,340.1542,282.16,"Lysmd3"
495.2128,546.4913,685.8026,669.5638,"Lysmd4"
201.4728,130.8678,338.9279,413.3675,"Lyst"
5.398364,5.746761,3.378392,3.702395,"Lyve1"
4.494768,5.753678,294.5184,408.1902,"Lyz1"
10678.57,10316.99,182466.3,290475.7,"Lyz2"
0,0,0,0,"Lyzl1"
4.562176,5.413584,35.81923,50.56857,"Lyzl4"
2.019716,2.147161,0,0,"Lyzl6"
175.462,183.606,125.2542,125.3917,"Lzic"
594.8924,454.2711,507.3615,408.0545,"Lztfl1"
1030.628,1044.5,1097.59,1149.432,"Lztr1"
14.47404,9.227382,40.39229,32.07375,"Lzts1"
3701.895,3652.741,3337.682,3040.795,"Lzts2"
433.3011,453.5467,645.1105,595.1423,"Lzts3"
11.01577,8.111907,20.17756,22.64242,"M1ap"
5733.105,5607.849,7107.961,8419.174,"M6pr"
0,0,0,0,"M6pr-ps"
6.490275,3.722134,4.401256,4.061184,"Maats1"
392.1728,346.1294,1278.446,1080.758,"Mab21l1"
0,0,3.487568,1.052523,"Mab21l2"
111.1036,121.8448,65.29842,54.27216,"Mab21l3"
13.77624,9.85722,7.66445,9.232605,"Macc1"
26489.52,24873.7,19275.55,18772.98,"Macf1"
187.848,176.3425,397.4415,417.2812,"Macrod1"
237.1059,241.1992,228.5807,175.8259,"Macrod2"
768.5302,712.6448,619.3031,678.049,"Mad1l1"
1511.513,1407.861,1237.905,1236.268,"Mad2l1"
623.7631,589.4058,739.3997,816.1076,"Mad2l1bp"
163.369,170.9575,258.6569,285.2931,"Mad2l2"
1.231813,2.822097,0,0,"Madcam1"
806.3336,931.1163,1594.025,2503.049,"Madd"
729.0158,741.6984,697.8587,765.9085,"Maea"
0,1.013214,2.393795,3.250147,"Mael"
1768.771,1737.534,9142.755,12098.62,"Maf"
1696.638,1718.149,2437.224,2540.511,"Maf1"
5.392765,9.583834,2.264624,4.101043,"Mafa"
154.5926,156.2624,1235.354,1758.247,"Mafb"
1958.6,2126.069,401.0498,405.996,"Maff"
776.9425,836.478,802.1289,894.143,"Mafg"
2274.111,2499.362,932.2948,984.7379,"Mafk"
48.10117,34.05362,41.62573,69.27115,"Mag"
0,0,0,0,"Magea1"
0,0,0,0,"Magea10"
0,0,0,0,"Magea2"
0,0,0,0,"Magea3"
0,0,0,0,"Magea4"
0,0,0,0,"Magea5"
0,0,0,0,"Magea6"
0,0,0,0,"Magea7-ps"
0,0,0,0,"Magea8"
0,0,0,0,"Magea9-ps"
0,0,0,0,"Mageb1"
0,0,0,0,"Mageb10-ps"
0,0,0,0,"Mageb16"
0,0,0,0,"Mageb16-ps1"
0,0,0,0,"Mageb16-ps2"
0,0,0,0,"Mageb17-ps"
0.7575026,0,0.9547947,0,"Mageb18"
0,0,0,0,"Mageb2"
6.291559,3.833534,0,3.075783,"Mageb3"
0,0,0,0,"Mageb4"
0,0,0,0,"Mageb5"
