"","database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","support_type","pubmed_id","type","score","disease_drug","paper_pubmedID"
"13357","tarbase","MIMAT0000670","mmu-miR-222-3p","Rxra","20181","ENSMUSG00000015846","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13358","tarbase","MIMAT0000670","mmu-miR-222-3p","Scd1","20249","ENSMUSG00000037071","HITS-CLIP","negative","23597149,23597149,23597149,25083871","validated",NA,NA,NA
"13359","tarbase","MIMAT0000670","mmu-miR-222-3p","Scd2","20250","ENSMUSG00000025203","HITS-CLIP//qCLASH","negative","25083871,25083871,31393953,31393953,31393953","validated",NA,NA,NA
"13360","tarbase","MIMAT0000670","mmu-miR-222-3p","St8sia4","20452","ENSMUSG00000040710","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13361","tarbase","MIMAT0000670","mmu-miR-222-3p","Sntb2","20650","ENSMUSG00000041308","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13362","tarbase","MIMAT0000670","mmu-miR-222-3p","Srebf2","20788","ENSMUSG00000022463","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13363","tarbase","MIMAT0000670","mmu-miR-222-3p","Tef","21685","ENSMUSG00000022389","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13364","tarbase","MIMAT0000670","mmu-miR-222-3p","Tgfbi","21810","ENSMUSG00000035493","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13365","tarbase","MIMAT0000670","mmu-miR-222-3p","Tgfbr1","21812","ENSMUSG00000007613","HITS-CLIP","negative","25083871,25083871,25083871,25083871,25083871,29167373,29167373,29167373","validated",NA,NA,NA
"13366","tarbase","MIMAT0000670","mmu-miR-222-3p","Tlr4","21898","ENSMUSG00000039005","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13367","tarbase","MIMAT0000670","mmu-miR-222-3p","Ik","24010","ENSMUSG00000024474","HITS-CLIP","negative","23597149,29167373","validated",NA,NA,NA
"13368","tarbase","MIMAT0000670","mmu-miR-222-3p","Map3k5","26408","ENSMUSG00000071369","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13369","tarbase","MIMAT0000670","mmu-miR-222-3p","B3galnt1","26879","ENSMUSG00000043300","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13370","tarbase","MIMAT0000670","mmu-miR-222-3p","Islr","26968","ENSMUSG00000037206","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13371","tarbase","MIMAT0000670","mmu-miR-222-3p","Reep3","28193","ENSMUSG00000019873","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13372","tarbase","MIMAT0000670","mmu-miR-222-3p","Ndrg3","29812","ENSMUSG00000027634","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13373","tarbase","MIMAT0000670","mmu-miR-222-3p","Zfp385a","29813","ENSMUSG00000000552","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13374","tarbase","MIMAT0000670","mmu-miR-222-3p","Fbxo8","50753","ENSMUSG00000038206","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13375","tarbase","MIMAT0000670","mmu-miR-222-3p","Tmx4","52837","ENSMUSG00000034723","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13376","tarbase","MIMAT0000670","mmu-miR-222-3p","Sdcbp","53378","ENSMUSG00000028249","HITS-CLIP","negative","23597149,25083871,29167373","validated",NA,NA,NA
"13377","tarbase","MIMAT0000670","mmu-miR-222-3p","Slc40a1","53945","ENSMUSG00000025993","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13378","tarbase","MIMAT0000670","mmu-miR-222-3p","Arl6ip1","54208","ENSMUSG00000030654","HITS-CLIP","negative","23597149,29167373","validated",NA,NA,NA
"13379","tarbase","MIMAT0000670","mmu-miR-222-3p","Atp6ap1","54411","ENSMUSG00000019087","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13380","tarbase","MIMAT0000670","mmu-miR-222-3p","Ak3","56248","ENSMUSG00000024782","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13381","tarbase","MIMAT0000670","mmu-miR-222-3p","B4galt6","56386","ENSMUSG00000056124","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13382","tarbase","MIMAT0000670","mmu-miR-222-3p","Adar","56417","ENSMUSG00000027951","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13383","tarbase","MIMAT0000670","mmu-miR-222-3p","Mtch1","56462","ENSMUSG00000024012","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13384","tarbase","MIMAT0000670","mmu-miR-222-3p","Sh3bgrl","56726","ENSMUSG00000031246","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13385","tarbase","MIMAT0000670","mmu-miR-222-3p","Igdcc4","56741","ENSMUSG00000032816","HITS-CLIP","negative","25083871,25083871","validated",NA,NA,NA
"13386","tarbase","MIMAT0000670","mmu-miR-222-3p","Slc35b4","58246","ENSMUSG00000018999","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13387","tarbase","MIMAT0000670","mmu-miR-222-3p","Ndfip1","65113","ENSMUSG00000024425","HITS-CLIP","negative","23597149,29167373","validated",NA,NA,NA
"13388","tarbase","MIMAT0000670","mmu-miR-222-3p","Tomm6","66119","ENSMUSG00000033475","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13389","tarbase","MIMAT0000670","mmu-miR-222-3p","Bfar","67118","ENSMUSG00000022684","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13390","tarbase","MIMAT0000670","mmu-miR-222-3p","Dram2","67171","ENSMUSG00000027900","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13391","tarbase","MIMAT0000670","mmu-miR-222-3p","Tbc1d20","67231","ENSMUSG00000027465","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13392","tarbase","MIMAT0000670","mmu-miR-222-3p","Mrfap1","67568","ENSMUSG00000055302","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13393","tarbase","MIMAT0000670","mmu-miR-222-3p","Dusp6","67603","ENSMUSG00000019960","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13394","tarbase","MIMAT0000670","mmu-miR-222-3p","Ube2r2","67615","ENSMUSG00000036241","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13395","tarbase","MIMAT0000670","mmu-miR-222-3p","Poldip2","67811","ENSMUSG00000001100","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13396","tarbase","MIMAT0000670","mmu-miR-222-3p","Paip2","67869","ENSMUSG00000037058","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13397","tarbase","MIMAT0000670","mmu-miR-222-3p","Gpr155","68526","ENSMUSG00000041762","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13398","tarbase","MIMAT0000670","mmu-miR-222-3p","Rere","68703","ENSMUSG00000039852","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13399","tarbase","MIMAT0000670","mmu-miR-222-3p","Tmem214","68796","ENSMUSG00000038828","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13400","tarbase","MIMAT0000670","mmu-miR-222-3p","Tmem127","69470","ENSMUSG00000034850","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13401","tarbase","MIMAT0000670","mmu-miR-222-3p","Pxdn","69675","ENSMUSG00000020674","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13402","tarbase","MIMAT0000670","mmu-miR-222-3p","Emc10","69683","ENSMUSG00000008140","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13403","tarbase","MIMAT0000670","mmu-miR-222-3p","Usp46","69727","ENSMUSG00000054814","HITS-CLIP","negative","25083871,25083871","validated",NA,NA,NA
"13404","tarbase","MIMAT0000670","mmu-miR-222-3p","Tbc1d13","70296","ENSMUSG00000039678","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13405","tarbase","MIMAT0000670","mmu-miR-222-3p","Gcc2","70297","ENSMUSG00000038039","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13406","tarbase","MIMAT0000670","mmu-miR-222-3p","Tecpr1","70381","ENSMUSG00000066621","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13407","tarbase","MIMAT0000670","mmu-miR-222-3p","Atp6ap2","70495","ENSMUSG00000031007","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13408","tarbase","MIMAT0000670","mmu-miR-222-3p","Zfp597","71063","ENSMUSG00000039789","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13409","tarbase","MIMAT0000670","mmu-miR-222-3p","Ap2b1","71770","ENSMUSG00000035152","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13410","tarbase","MIMAT0000670","mmu-miR-222-3p","Dusp3","72349","ENSMUSG00000003518","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13411","tarbase","MIMAT0000670","mmu-miR-222-3p","Gpcpd1","74182","ENSMUSG00000027346","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13412","tarbase","MIMAT0000670","mmu-miR-222-3p","Acsl3","74205","ENSMUSG00000032883","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13413","tarbase","MIMAT0000670","mmu-miR-222-3p","Ubap2l","74383","ENSMUSG00000042520","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13414","tarbase","MIMAT0000670","mmu-miR-222-3p","Ndufs7","75406","ENSMUSG00000020153","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13415","tarbase","MIMAT0000670","mmu-miR-222-3p","Zbtb4","75580","ENSMUSG00000018750","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13416","tarbase","MIMAT0000670","mmu-miR-222-3p","Klhl24","75785","ENSMUSG00000062901","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13417","tarbase","MIMAT0000670","mmu-miR-222-3p","Slc25a12","78830","ENSMUSG00000027010","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13418","tarbase","MIMAT0000670","mmu-miR-222-3p","Igsf3","78908","ENSMUSG00000042035","HITS-CLIP","negative","25083871,25083871","validated",NA,NA,NA
"13419","tarbase","MIMAT0000670","mmu-miR-222-3p","BC005537","79555","ENSMUSG00000019132","HITS-CLIP","negative","23597149,25083871,25083871,29167373","validated",NA,NA,NA
"13420","tarbase","MIMAT0000670","mmu-miR-222-3p","Tbl1xr1","81004","ENSMUSG00000027630","HITS-CLIP","negative","25083871,29167373,29167373","validated",NA,NA,NA
"13421","tarbase","MIMAT0000670","mmu-miR-222-3p","Smarcd2","83796","ENSMUSG00000078619","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13422","tarbase","MIMAT0000670","mmu-miR-222-3p","Tbc1d14","100855","ENSMUSG00000029192","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13423","tarbase","MIMAT0000670","mmu-miR-222-3p","Phkb","102093","ENSMUSG00000036879","HITS-CLIP","negative","25083871,25083871","validated",NA,NA,NA
"13424","tarbase","MIMAT0000670","mmu-miR-222-3p","Wdr7","104082","ENSMUSG00000040560","HITS-CLIP","negative","25083871,25083871","validated",NA,NA,NA
"13425","tarbase","MIMAT0000670","mmu-miR-222-3p","Acly","104112","ENSMUSG00000020917","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13426","tarbase","MIMAT0000670","mmu-miR-222-3p","Etv5","104156","ENSMUSG00000013089","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13427","tarbase","MIMAT0000670","mmu-miR-222-3p","Wwp1","107568","ENSMUSG00000041058","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13428","tarbase","MIMAT0000670","mmu-miR-222-3p","Pi4kb","107650","ENSMUSG00000038861","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13429","tarbase","MIMAT0000670","mmu-miR-222-3p","Sema3d","108151","ENSMUSG00000040254","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13430","tarbase","MIMAT0000670","mmu-miR-222-3p","Pnrc1","108767","ENSMUSG00000040128","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13431","tarbase","MIMAT0000670","mmu-miR-222-3p","Rap1a","109905","ENSMUSG00000068798","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13432","tarbase","MIMAT0000670","mmu-miR-222-3p","Elmo1","140580","ENSMUSG00000041112","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13433","tarbase","MIMAT0000670","mmu-miR-222-3p","Elovl6","170439","ENSMUSG00000041220","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13434","tarbase","MIMAT0000670","mmu-miR-222-3p","Ubn1","170644","ENSMUSG00000039473","HITS-CLIP","negative","23597149,25083871,25083871","validated",NA,NA,NA
"13435","tarbase","MIMAT0000670","mmu-miR-222-3p","Oxr1","170719","ENSMUSG00000022307","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13436","tarbase","MIMAT0000670","mmu-miR-222-3p","Cd99l2","171486","ENSMUSG00000035776","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13437","tarbase","MIMAT0000670","mmu-miR-222-3p","Bmf","171543","ENSMUSG00000040093","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13438","tarbase","MIMAT0000670","mmu-miR-222-3p","Edem1","192193","ENSMUSG00000030104","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13439","tarbase","MIMAT0000670","mmu-miR-222-3p","Setd1b","208043","ENSMUSG00000038384","HITS-CLIP","negative","25083871,25083871,29167373","validated",NA,NA,NA
"13440","tarbase","MIMAT0000670","mmu-miR-222-3p","Cblb","208650","ENSMUSG00000022637","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13441","tarbase","MIMAT0000670","mmu-miR-222-3p","Dennd6a","211922","ENSMUSG00000040818","HITS-CLIP","negative","25083871,25083871","validated",NA,NA,NA
"13442","tarbase","MIMAT0000670","mmu-miR-222-3p","Gabpb2","213054","ENSMUSG00000038766","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13443","tarbase","MIMAT0000670","mmu-miR-222-3p","9530068E07Rik","213673","ENSMUSG00000036275","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13444","tarbase","MIMAT0000670","mmu-miR-222-3p","Tnrc6b","213988","ENSMUSG00000047888","HITS-CLIP","negative","23597149,23597149,25083871,25083871,29167373","validated",NA,NA,NA
"13445","tarbase","MIMAT0000670","mmu-miR-222-3p","Slc43a2","215113","ENSMUSG00000038178","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13446","tarbase","MIMAT0000670","mmu-miR-222-3p","Rassf2","215653","ENSMUSG00000027339","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13447","tarbase","MIMAT0000670","mmu-miR-222-3p","Phactr2","215789","ENSMUSG00000062866","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13448","tarbase","MIMAT0000670","mmu-miR-222-3p","Appl2","216190","ENSMUSG00000020263","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13449","tarbase","MIMAT0000670","mmu-miR-222-3p","Socs2","216233","ENSMUSG00000020027","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13450","tarbase","MIMAT0000670","mmu-miR-222-3p","Tnrc6c","217351","ENSMUSG00000025571","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13451","tarbase","MIMAT0000670","mmu-miR-222-3p","Tbc1d24","224617","ENSMUSG00000036473","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13452","tarbase","MIMAT0000670","mmu-miR-222-3p","Plcl2","224860","ENSMUSG00000038910","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13453","tarbase","MIMAT0000670","mmu-miR-222-3p","Svil","225115","ENSMUSG00000024236","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13454","tarbase","MIMAT0000670","mmu-miR-222-3p","Plekhb2","226971","ENSMUSG00000026123","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13455","tarbase","MIMAT0000670","mmu-miR-222-3p","Megf9","230316","ENSMUSG00000039270","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13456","tarbase","MIMAT0000670","mmu-miR-222-3p","Fam76a","230789","ENSMUSG00000028878","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13457","tarbase","MIMAT0000670","mmu-miR-222-3p","Gas2l3","237436","ENSMUSG00000074802","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13458","tarbase","MIMAT0000670","mmu-miR-222-3p","Osbpl8","237542","ENSMUSG00000020189","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13459","tarbase","MIMAT0000670","mmu-miR-222-3p","Zfp652","268469","ENSMUSG00000075595","HITS-CLIP","negative","25083871,25083871,25083871","validated",NA,NA,NA
"13460","tarbase","MIMAT0000670","mmu-miR-222-3p","Abat","268860","ENSMUSG00000057880","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13461","tarbase","MIMAT0000670","mmu-miR-222-3p","Map3k10","269881","ENSMUSG00000040390","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13462","tarbase","MIMAT0000670","mmu-miR-222-3p","Fndc3a","319448","ENSMUSG00000033487","HITS-CLIP","negative","23597149,29167373","validated",NA,NA,NA
"13463","tarbase","MIMAT0000670","mmu-miR-222-3p","Heatr5a","320487","ENSMUSG00000035181","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13464","tarbase","MIMAT0000670","mmu-miR-222-3p","Zhx3","320799","ENSMUSG00000035877","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13465","tarbase","MIMAT0000670","mmu-miR-222-3p","Dcaf5","320808","ENSMUSG00000049106","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13466","tarbase","MIMAT0000670","mmu-miR-222-3p","Fnip2","329679","ENSMUSG00000061175","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13467","tarbase","MIMAT0000670","mmu-miR-222-3p","Cnrip1","380686","ENSMUSG00000044629","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13468","tarbase","MIMAT0000670","mmu-miR-222-3p","Iqgap2","544963","ENSMUSG00000021676","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"13469","tarbase","MIMAT0000670","mmu-miR-222-3p","Rnf213","672511","ENSMUSG00000070327","HITS-CLIP","negative","29167373,29167373,29167373,29167373","validated",NA,NA,NA
"13470","tarbase","MIMAT0000670","mmu-miR-222-3p","Slc8a1","20541","ENSMUSG00000054640","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13471","tarbase","MIMAT0000670","mmu-miR-222-3p","Twf2","23999","ENSMUSG00000023277","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13472","tarbase","MIMAT0000670","mmu-miR-222-3p","Tnip3","414084","ENSMUSG00000044162","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13473","tarbase","MIMAT0000670","mmu-miR-222-3p","Utp14b","195434","ENSMUSG00000079470","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13474","tarbase","MIMAT0000670","mmu-miR-222-3p","Arhgap30","226652","ENSMUSG00000048865","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13475","tarbase","MIMAT0000670","mmu-miR-222-3p","Smim19","102032","ENSMUSG00000031534","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13476","tarbase","MIMAT0000670","mmu-miR-222-3p","E2f8","108961","ENSMUSG00000046179","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13477","tarbase","MIMAT0000670","mmu-miR-222-3p","Inpp4b","234515","ENSMUSG00000037940","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13478","tarbase","MIMAT0000670","mmu-miR-222-3p","Ccdc93","70829","ENSMUSG00000026339","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13479","tarbase","MIMAT0000670","mmu-miR-222-3p","Atxn7l1","380753","ENSMUSG00000020564","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13480","tarbase","MIMAT0000670","mmu-miR-222-3p","Adcy7","11513","ENSMUSG00000031659","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13481","tarbase","MIMAT0000670","mmu-miR-222-3p","Csf1r","12978","ENSMUSG00000024621","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13482","tarbase","MIMAT0000670","mmu-miR-222-3p","Deptor","97998","ENSMUSG00000022419","HITS-CLIP","negative","25083871,25083871","validated",NA,NA,NA
"13483","tarbase","MIMAT0000670","mmu-miR-222-3p","Rcsd1","226594","ENSMUSG00000040723","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13484","tarbase","MIMAT0000670","mmu-miR-222-3p","Tsc2","22084","ENSMUSG00000002496","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13485","tarbase","MIMAT0000670","mmu-miR-222-3p","Cp","12870","ENSMUSG00000003617","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"13486","tarbase","MIMAT0000670","mmu-miR-222-3p","Sema3b","20347","ENSMUSG00000057969","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13487","tarbase","MIMAT0000670","mmu-miR-222-3p","Zfp68","24135","ENSMUSG00000058291","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13488","tarbase","MIMAT0000670","mmu-miR-222-3p","Fkbp15","338355","ENSMUSG00000066151","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13489","tarbase","MIMAT0000670","mmu-miR-222-3p","Tsc22d3","14605","ENSMUSG00000031431","HITS-CLIP","negative","23597149,25083871,25083871,26203562","validated",NA,NA,NA
"13490","tarbase","MIMAT0000670","mmu-miR-222-3p","Trmt2a","15547","ENSMUSG00000022721","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13491","tarbase","MIMAT0000670","mmu-miR-222-3p","Aspg","104816","ENSMUSG00000037686","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13492","tarbase","MIMAT0000670","mmu-miR-222-3p","Bin1","30948","ENSMUSG00000024381","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13493","tarbase","MIMAT0000670","mmu-miR-222-3p","Isoc2a","664994","ENSMUSG00000086784","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13494","tarbase","MIMAT0000670","mmu-miR-222-3p","Acp5","11433","ENSMUSG00000001348","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13495","tarbase","MIMAT0000670","mmu-miR-222-3p","Echdc1","52665","ENSMUSG00000019883","HITS-CLIP","negative","23597149,25083871,25083871","validated",NA,NA,NA
"13496","tarbase","MIMAT0000670","mmu-miR-222-3p","Ptprc","19264","ENSMUSG00000026395","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13497","tarbase","MIMAT0000670","mmu-miR-222-3p","Lifr","16880","ENSMUSG00000054263","HITS-CLIP","negative","23597149,23597149,25083871,25083871,25083871,25083871,25083871,25083871,25083871,29167373","validated",NA,NA,NA
"13498","tarbase","MIMAT0000670","mmu-miR-222-3p","Arhgef7","54126","ENSMUSG00000031511","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13499","tarbase","MIMAT0000670","mmu-miR-222-3p","Stat5b","20851","ENSMUSG00000020919","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13500","tarbase","MIMAT0000670","mmu-miR-222-3p","Rbm47","245945","ENSMUSG00000070780","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13501","tarbase","MIMAT0000670","mmu-miR-222-3p","Slc25a44","229517","ENSMUSG00000050144","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13502","tarbase","MIMAT0000670","mmu-miR-222-3p","Vwa5a","67776","ENSMUSG00000023186","HITS-CLIP","negative","29167373,29167373","validated",NA,NA,NA
"13503","tarbase","MIMAT0000670","mmu-miR-222-3p","Cacnb1","12295","ENSMUSG00000020882","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13504","tarbase","MIMAT0000670","mmu-miR-222-3p","Trappc12","217449","ENSMUSG00000020628","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13505","tarbase","MIMAT0000670","mmu-miR-222-3p","Lmo4","16911","ENSMUSG00000028266","HITS-CLIP","negative","25083871,25083871","validated",NA,NA,NA
"13506","tarbase","MIMAT0000670","mmu-miR-222-3p","Efna1","13636","ENSMUSG00000027954","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13507","tarbase","MIMAT0000670","mmu-miR-222-3p","Clec4d","17474","ENSMUSG00000030144","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13508","tarbase","MIMAT0000670","mmu-miR-222-3p","Lix1l","280411","ENSMUSG00000049288","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13509","tarbase","MIMAT0000670","mmu-miR-222-3p","Arhgap19","71085","ENSMUSG00000025154","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13510","tarbase","MIMAT0000670","mmu-miR-222-3p","Kcnn4","16534","ENSMUSG00000054342","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13511","tarbase","MIMAT0000670","mmu-miR-222-3p","Tmem192","73067","ENSMUSG00000025521","HITS-CLIP","negative","23597149,25083871","validated",NA,NA,NA
"13512","tarbase","MIMAT0000670","mmu-miR-222-3p","Prkacb","18749","ENSMUSG00000005034","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13513","tarbase","MIMAT0000670","mmu-miR-222-3p","Ptpro","19277","ENSMUSG00000030223","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13514","tarbase","MIMAT0000670","mmu-miR-222-3p","Glt8d1","76485","ENSMUSG00000021916","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13515","tarbase","MIMAT0000670","mmu-miR-222-3p","Rnf145","74315","ENSMUSG00000019189","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13516","tarbase","MIMAT0000670","mmu-miR-222-3p","Dgkz","104418","ENSMUSG00000040479","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13517","tarbase","MIMAT0000670","mmu-miR-222-3p","Mbtps1","56453","ENSMUSG00000031835","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13518","tarbase","MIMAT0000670","mmu-miR-222-3p","Rcbtb2","105670","ENSMUSG00000022106","HITS-CLIP","negative","29167373,29167373","validated",NA,NA,NA
"13519","tarbase","MIMAT0000670","mmu-miR-222-3p","Snap23","20619","ENSMUSG00000027287","HITS-CLIP","negative","25083871,29167373","validated",NA,NA,NA
"13520","tarbase","MIMAT0000670","mmu-miR-222-3p","Aamp","227290","ENSMUSG00000006299","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13521","tarbase","MIMAT0000670","mmu-miR-222-3p","Dmpk","13400","ENSMUSG00000030409","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13522","tarbase","MIMAT0000670","mmu-miR-222-3p","Pkn1","320795","ENSMUSG00000057672","HITS-CLIP","negative","23597149,29167373","validated",NA,NA,NA
"13523","tarbase","MIMAT0000670","mmu-miR-222-3p","Kat6b","54169","ENSMUSG00000021767","HITS-CLIP","negative","25083871","validated",NA,NA,NA
"13524","tarbase","MIMAT0000670","mmu-miR-222-3p","Ap1b1","11764","ENSMUSG00000009090","HITS-CLIP","negative","23597149,23597149,25083871,29167373","validated",NA,NA,NA
"13525","tarbase","MIMAT0000670","mmu-miR-222-3p","Acadl","11363","ENSMUSG00000026003","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"13526","tarbase","MIMAT0000670","mmu-miR-222-3p","Adam8","11501","ENSMUSG00000025473","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"13527","tarbase","MIMAT0000670","mmu-miR-222-3p","Adprh","11544","ENSMUSG00000002844","HITS-CLIP","negative","25083871","validated",NA,NA,NA
