"ens_gene","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2"
"ENSMUSG00000010803","Gabra1",5.41206737399231e-09,2.63942619525578e-08,2.6202565718427,0.449137065626918,3.59375386564785,2.42306423657493,0.0906938453088994,0.111030258411059,0.0369570397072499,0.111030258411059,7.61487813644567,11.3645145627737,202.029574014725,89.236570399292
"ENSMUSG00000051727","Kctd14",5.42994824805185e-09,2.64732999537305e-08,1.45549874083475,0.249509946853322,3.76093794522997,0.726946379694204,0.0303427218577195,0.000838555397822797,0.0319124917210283,0.0319124917210283,18.7039883786899,21.9492939567824,75.4671407605973,103.77939036527
"ENSMUSG00000079592","C1qtnf5",5.47325780472983e-09,2.66762266185522e-08,0.696243346627308,0.119381148061489,7.29919073211891,0.171086171582584,0.00077321006804243,0.0134786484444368,0.00181952813761279,0.0134786484444368,1014.59445459998,1073.7748681978,2352.11528443612,1865.10734931495
"ENSMUSG00000072964","Bhlhb9",5.48653719985875e-09,2.6732708680113e-08,0.323447048491442,0.0554635916414447,7.18122999652634,0.036185651378298,0.00116693534231611,0.000802545136217961,0.00190927465545282,0.00190927465545282,1075.49706733878,1161.6301419366,1579.24826556007,1511.04298705481
"ENSMUSG00000033128","Gga1",5.51961264776734e-09,2.68855808915125e-08,0.245676221768912,0.0421349618438958,7.96812626159439,0.0204550663501307,0.000277902603058191,0.000226293950813934,0.00149745240652836,0.00149745240652836,2569.05519745523,2537.38976475896,3194.62970031101,3335.56011764636
"ENSMUSG00000019066","Rab3d",5.54022819424346e-09,2.69776864734165e-08,1.66385892433721,0.285392342827431,4.21822241342888,0.977108032928549,0.0152861662119769,0.0661626231325532,0.0210730286236235,0.0661626231325532,33.9704891986148,24.8424873745516,122.201443655061,197.952471628444
"ENSMUSG00000018697","Aatf",5.55751338531665e-09,2.70535234406532e-08,-0.352666506100043,0.060496292043567,6.6684656783538,0.0419410279317995,0.00119807894400433,-0.000473369308711071,0.00246172240701622,0.00246172240701622,913.731002471479,963.908138649865,657.245641509083,661.619833596777
"ENSMUSG00000003865","Gys1",5.56598636082321e-09,2.70864297786937e-08,-0.32553185285379,0.0558440583817028,6.47936700288306,0.035756291491392,0.000387909026500246,0.000261034599376953,0.00273064983003878,0.00273064983003878,754.110078799062,778.541793558975,542.290479678486,564.303997785465
"ENSMUSG00000039671","Zmynd8",5.59646597200573e-09,2.72263764564254e-08,0.380412159351759,0.0652688234532248,6.32781901555335,0.0494449015429747,0.00125859853115019,0.000552048291977855,0.00300142078381804,0.00300142078381804,475.233250740563,450.004728094575,699.241760476216,654.961021118666
"ENSMUSG00000027378","Nphp1",5.6148707740166e-09,2.73075120910417e-08,0.469526507200101,0.0805661013429659,6.41590152096669,0.0778123114449119,0.00179746267664053,0.00469343400896453,0.00283588768799942,0.00469343400896453,494.365772683269,471.977428410635,715.367993266183,834.83577194995
"ENSMUSG00000030598","Fbxo17",5.71572282603021e-09,2.77894506772336e-08,0.335928478287519,0.0576714165847816,6.82900060933362,0.0391599675381278,0.00106894536718557,0.00124703467772223,0.00225704692370985,0.00225704692370985,819.381457504193,744.149006085936,1093.186721793,1092.43292152323
"ENSMUSG00000028608","0610037L13Rik",5.76991610263851e-09,2.80443109433807e-08,0.499675953079957,0.0858064202608471,7.32450036419614,0.088133847200775,0.00127741324901262,0.0060853285089685,0.00180134529366394,0.0060853285089685,1114.63465107125,1251.62117912746,1827.61449688214,2074.33372383782
"ENSMUSG00000023143","Nagpa",5.78523943717903e-09,2.81101477385488e-08,0.45127909182677,0.0775014080081258,6.32589465648336,0.0688225894715063,0.00300113097470613,-0.00159365612744326,0.00300533726853586,0.00300533726853586,444.224443230679,446.722109054277,674.101756935661,726.514104100241
"ENSMUSG00000029755","Dlx5",5.80837315868436e-09,2.82138826457629e-08,0.548131137619779,0.0941452875059939,6.23926394042463,0.106058138115842,0.00216750986787803,0.00669582529170822,0.00319574683056295,0.00669582529170822,389.856723648328,388.40525212372,613.013733361772,740.096816035134
"ENSMUSG00000049932","H2afx",5.88504945992713e-09,2.85775543645295e-08,0.287018826411019,0.0493160185580968,7.31304660876897,0.0289111421349443,0.000622536043820861,0.00155427380141603,0.00180953364260169,0.00180953364260169,1333.87612952697,1264.53522702741,1798.21863134022,1665.66894482467
"ENSMUSG00000070287","Slc35g2",5.91277611002014e-09,2.8703378285394e-08,-1.08847419557261,0.187048570058393,4.16288192414892,0.395402633956191,0.0128076870287817,-0.0120917733082179,0.0221794805321077,0.0221794805321077,112.464386933086,108.045065254549,37.4576428769372,36.1282124643827
"ENSMUSG00000028287","1700009N14Rik",5.92736479723827e-09,2.87653667308577e-08,-1.26242849317656,0.216957060694567,3.9575666889187,0.532405778532982,0.0203122622623018,-0.0185664446548516,0.0267581039229243,0.0267581039229243,98.6970615986986,97.0586248814901,26.2198760695257,28.5000389798898
"ENSMUSG00000028270","Gbp2",5.94970620228287e-09,2.88649293538799e-08,0.595852565216055,0.102412450993511,6.99740746412365,0.125338966570517,0.000541404507592987,0.00994690561090524,0.00207198238768514,0.00994690561090524,827.540848795437,795.739385009206,1628.72022820217,1331.9980621366
"ENSMUSG00000005397","Nid1",5.986418643923e-09,2.90341304230265e-08,0.885562976643766,0.152233482405192,9.90582860568556,0.27685728397753,0.000143235468580638,0.0230317976966312,0.00166271858193845,0.0230317976966312,13038.3870392397,12712.7845416175,36326.5366133007,26819.4859966392
"ENSMUSG00000028840","Zfp593",5.99253209395644e-09,2.90548681194558e-08,-0.379256202488791,0.0651982840906463,6.53430475900385,0.0494855346018031,0.00160395396839403,0.000706714371201302,0.0026468622799706,0.0026468622799706,833.637399735501,829.534763644772,542.261775486001,596.957296542048
"ENSMUSG00000022536","Glyr1",6.01213824779764e-09,2.91409925922527e-08,0.238469214992778,0.0409993131400558,8.3720358626167,0.0191437704424896,0.000253378815115633,2.84935989829357e-05,0.00142756486284072,0.00142756486284072,3899.81807761701,3776.8920743564,4896.20908048896,4847.018957992
"ENSMUSG00000047205","Dusp18",6.02862511203917e-09,2.92119496311527e-08,0.361225163799623,0.0621092743077803,6.47138751914831,0.0448716567386898,0.00111422061240681,0.000951455014595873,0.00274334134263228,0.00274334134263228,550.100936084287,528.26261153198,742.951543295002,805.994124293141
"ENSMUSG00000027187","Cat",6.04478701207401e-09,2.92812890465387e-08,0.238564638730807,0.0410221075211843,8.02885334606871,0.0194738357113148,0.000200249159447702,0.000553960981144298,0.0014825641460319,0.0014825641460319,2738.45551173522,2707.07891914683,3364.8384260291,3550.51061229357
"ENSMUSG00000031530","Dusp4",6.05025825213413e-09,2.92988156889718e-08,0.615764019318069,0.105885747602154,5.38707688440382,0.130720993110181,0.00458868887068027,0.00191013705122051,0.00662310267458683,0.00662310267458683,165.146568417624,155.293799810384,319.882488048213,275.500376805601
"ENSMUSG00000029915","Clec5a",6.08748353671333e-09,2.94700557865813e-08,2.7551784554266,0.47385947397361,4.32236463050327,2.68003130779867,0.0318038404699677,0.192738960604578,0.0191266220591862,0.192738960604578,26.3887755607301,12.9347128888485,215.912153059205,412.200855988773
"ENSMUSG00000057440","Mpp7",6.34524508425567e-09,3.0708500161361e-08,-0.544617662128836,0.0937800330069485,5.62038569224394,0.101352370285467,0.00353798949308921,0.000186366983771066,0.00525670509769515,0.00525670509769515,365.907114108183,357.897963100438,197.458651432382,222.706096593774
"ENSMUSG00000040327","Cul9",6.36674540539881e-09,3.08031247260589e-08,0.712372020648746,0.122678338659287,6.24875570503115,0.179191281785194,0.00630692459922889,0.00874305017697388,0.00317388536529739,0.00874305017697388,381.373952420511,343.296118449449,824.85111622388,660.712016458234
"ENSMUSG00000028675","Pnrc2",6.38593648439974e-09,3.0886522408946e-08,0.301643156726508,0.0519507973036171,6.72222309667128,0.0310516238849602,0.000306662994146827,0.000776475833326935,0.00239222234633468,0.00239222234633468,691.610980024901,736.845605703308,956.726302715046,974.121816855191
"ENSMUSG00000040446","Rprd1a",6.39161642492953e-09,3.09045404570522e-08,-0.315992049338184,0.0544234457816182,7.07156672371125,0.0333802828272673,0.000959627884677748,-0.000814691266249302,0.00200228356606699,0.00200228356606699,1368.07808156612,1390.24925544534,996.355290641976,1014.39027628423
"ENSMUSG00000038793","Lefty1",6.43031048964662e-09,3.10821275303585e-08,0.775002423144784,0.133502248746132,5.93188052863456,0.212091485573611,0.00495255960688823,0.0128702908133858,0.00402541349518116,0.0128702908133858,225.547031329273,288.959547014613,527.456439316848,583.411658331174
"ENSMUSG00000025144","Cenpx",6.46275625343617e-09,3.12294129349264e-08,0.345239276344749,0.0594797061623575,6.81897316747455,0.042088609607122,0.00104218022839368,0.00249565521676671,0.00226946730515779,0.00249565521676671,762.139882950323,776.873643073366,1024.95083866953,1152.70231569144
"ENSMUSG00000048039","Isg20l2",6.51365530794863e-09,3.14657513211047e-08,-0.290347259392648,0.0500339429960779,7.33400517884469,0.0283907411640952,0.000708796868982169,-0.00027345064125052,0.0017945985827526,0.0017945985827526,1803.84843998374,1737.34789817371,1336.16287737509,1312.05605424462
"ENSMUSG00000026608","Kctd3",6.54395629006106e-09,3.16024718699314e-08,-0.385394350953823,0.0664217887479803,6.36754584060832,0.050725199226907,0.00148826954476518,0.000335126422035672,0.00292358447571614,0.00292358447571614,736.499488451002,676.654076439231,477.36970425154,482.665487975139
"ENSMUSG00000022807","Osbpl11",6.5582102784944e-09,3.16616374697023e-08,-0.273412258119564,0.0471249069512204,7.52218724764425,0.0249800349353722,0.000545526840033725,-0.000452605881995125,0.00167523001512745,0.00167523001512745,2099.0226565743,2138.98721881684,1615.14436588278,1608.66886686489
"ENSMUSG00000019891","Dcbld1",6.67132071114319e-09,3.21978790488049e-08,-0.601681542282125,0.10375616125162,5.43837020446932,0.121547612283642,0.00448164643585577,-0.00317056717189084,0.00628369456181645,0.00628369456181645,317.389058865426,303.406321453185,174.6960627822,165.030118161812
"ENSMUSG00000044071","Fam19a2",6.73677676103772e-09,3.25038685897978e-08,1.12592118978173,0.194212809294949,5.00037266514585,0.447711918729326,0.0126881028715645,0.0250305124226717,0.00993424450857344,0.0250305124226717,76.6416300054224,92.1826282480339,308.857363200804,219.179440737525
"ENSMUSG00000047879","Usp14",6.81540287522468e-09,3.28731955034098e-08,-0.273560010098105,0.0472028655074872,7.27459387883488,0.0252266044707892,0.000390585724395472,3.17814193506038e-05,0.00183752478772246,0.00183752478772246,1620.54947336284,1688.54528171218,1257.51196575668,1258.8359014099
"ENSMUSG00000002105","Slc39a13",6.83787260097886e-09,3.29715168325943e-08,-0.309908916773344,0.0534799781427358,7.83248901782605,0.032078763811874,0.00132203689284328,-0.00122565952284583,0.00153807116930421,0.00153807116930421,2930.32624846968,2956.25391169938,2177.81865340526,2139.92678542909
"ENSMUSG00000028988","Ctnnbip1",6.86786328614516e-09,3.31060324442808e-08,0.452067853787941,0.0780217752304044,6.90104738004153,0.0713915494008186,0.00391465502022186,0.000989996866788212,0.00217274238988189,0.00217274238988189,845.954021271944,741.21941331041,1216.05441263998,1274.0962283654
"ENSMUSG00000053317","Sec61b",6.90321269927154e-09,3.32662895422683e-08,0.508468619325673,0.0877689607558682,8.07819139522128,0.0913157059277622,0.000239447125716856,0.00746394334644827,0.00147187502563956,0.00746394334644827,2463.88643203011,2535.17721823141,3811.17019243953,4531.99875064287
"ENSMUSG00000041781","Cpsf2",7.07644236817195e-09,3.40906856438656e-08,-0.250131728304818,0.043207357659731,7.8867872302621,0.0208608711319087,0.000346333631610857,-0.000337967686125167,0.00152054212432506,0.00152054212432506,3018.56656711267,3013.43921060626,2341.95933053003,2354.9476653383
"ENSMUSG00000071074","Yipf3",7.22389252630956e-09,3.47904248350535e-08,0.290571212321852,0.0502228732353541,7.25620593501996,0.0283993601919358,0.000671131322135938,-0.000287905749327764,0.00185120567387851,0.00185120567387851,1248.08175513591,1201.90268017111,1646.64351729928,1629.2553937653
"ENSMUSG00000068617","Efcab1",7.25977269746767e-09,3.49525779901527e-08,2.29708688274729,0.39708996541172,3.96176083956698,1.86398967605035,0.0392737449084131,0.118406695722268,0.0266566938932488,0.118406695722268,23.452767112562,11.0924142721703,140.538535732658,194.222487862953
"ENSMUSG00000020444","Guk1",7.29929802915374e-09,3.5132176906834e-08,0.416800943923237,0.0720623997729427,5.92788116146079,0.0605374837243491,0.00115479995311827,0.00278991220575505,0.00403818950791714,0.00403818950791714,297.07157071198,311.594681813677,435.729878222883,489.49437860756
"ENSMUSG00000014470","Rnf166",7.38513269014982e-09,3.55344896421056e-08,0.476823076851233,0.0824678990267985,5.90082330145937,0.0765666754115725,0.00267464029127263,-0.00150475048285247,0.0041263140786216,0.0041263140786216,294.317536328258,280.531533531738,452.010435814274,474.663452003189
"ENSMUSG00000020290","Xpo1",7.39156919287581e-09,3.55546396436141e-08,-0.329664899888357,0.0570179212273566,8.1025480696019,0.0383936776335262,0.00034639792312702,0.00290464541796203,0.00146704745504336,0.00290464541796203,3867.50397213604,3921.14761958461,2963.56266537493,2646.32241536975
"ENSMUSG00000040722","Scamp5",7.47081304224553e-09,3.59248859522336e-08,0.438719485559591,0.0759032471382693,5.95025202055569,0.066377382745484,0.00179378005641787,0.00153490055697209,0.00396752286971533,0.00396752286971533,326.051218715211,290.463475956253,477.430010507815,477.570985373885
"ENSMUSG00000020986","Sec23a",7.50736640541494e-09,3.60896838662255e-08,0.263035438126349,0.0455144609785266,7.22006309687849,0.0244435913422174,0.000170791796856593,0.00190077436130923,0.0018787139884079,0.00190077436130923,1231.19694967349,1165.0433174608,1502.76046553463,1615.59812806341
"ENSMUSG00000021792","Fam213a",7.56694232101435e-09,3.63650228077684e-08,0.811977340743363,0.140533227181961,4.70678417926753,0.22097711024964,0.00644922738009449,-0.00463716294596557,0.0133003605620823,0.0133003605620823,76.4570722144016,70.1927665021373,165.109250566287,166.153131920568
"ENSMUSG00000020312","Shc2",7.84680115435467e-09,3.76985029023098e-08,0.35222840283288,0.06102662822286,6.94352688773872,0.0426847897220899,0.00159748386886768,0.000397276833166513,0.00212676548338349,0.00212676548338349,835.57068567985,902.851929255617,1263.3741398746,1208.25378904766
"ENSMUSG00000031458","Coprs",7.87053898664181e-09,3.77895815116288e-08,0.593806297840043,0.102891167421625,5.47999940755811,0.124593034673756,0.00287376573233909,0.00771282660104584,0.00602474272727706,0.00771282660104584,160.559048020015,196.740039504558,316.537393528465,328.081657985999
"ENSMUSG00000026701","Prdx6",7.86860291218043e-09,3.77895815116288e-08,-0.274620529023886,0.0475842442123751,7.8516448633687,0.0265820617181692,0.000732572798762292,0.00143230229781205,0.00153168749850066,0.00153168749850066,2816.86245411176,3084.64466865464,2262.6760698663,2217.02004004079
"ENSMUSG00000032030","Cul5",7.89023101314136e-09,3.78726297962289e-08,-0.33848973618095,0.0586557353987574,6.56476045395534,0.0384032511332648,0.000837727653972732,-0.000520501703999877,0.00260276764119631,0.00260276764119631,825.910090612267,854.344444422282,602.004750073133,595.318221140278
"ENSMUSG00000040021","Lats1",7.91062600663416e-09,3.79590008470084e-08,-0.260764558307944,0.0451904099142721,7.45829538418418,0.0233556318067061,0.00032981038953452,0.000704559885755944,0.00171236275868542,0.00171236275868542,2027.47833007138,1924.26786028715,1550.5416383114,1493.39816562534
"ENSMUSG00000054951","9130008F23Rik",7.99941173027387e-09,3.83733916466505e-08,-0.902985479515775,0.156538106287962,4.70440980192956,0.275190668672307,0.0111736724337928,-0.00607905753349989,0.0133305062864284,0.0133305062864284,174.918554714525,171.008053362625,65.0252926524237,74.9445469471176
"ENSMUSG00000109675","Nxpe1-ps",8.00558695834175e-09,3.83913665145106e-08,3.43233954247499,0.595030661889555,2.16413385042486,3.94033666096297,0.239357486233863,-0.219329862208106,0.114704002354859,0.114704002354859,1.21978632402938,0.924367856014191,43.0854463551722,53.3328538899754
"ENSMUSG00000038213","Tapbpl",8.06385131844323e-09,3.86590519090072e-08,0.439416204278968,0.0761933762080676,6.09069132425054,0.0644890798854218,0.00224184058932417,-0.0020515210526596,0.00356358998865995,0.00356358998865995,349.395290856358,358.862814493519,551.683414102313,547.85264336173
"ENSMUSG00000027350","Chgb",8.09224749376035e-09,3.87834268335389e-08,-1.26762635541973,0.219824980829844,4.25664172473822,0.567840873782793,0.0162108995802275,0.0321121226166137,0.0203347635252827,0.0321121226166137,131.921815008161,133.108971266044,46.1469818823652,29.555595979145
"ENSMUSG00000082585","Gm15387",8.18705959895694e-09,3.92259391876085e-08,0.684268425008892,0.118702605198885,6.65240233827044,0.160111881193314,0.0116074535403698,-0.0055512704824724,0.00248285494063247,0.00248285494063247,518.489359458617,582.771557132462,1035.45979556993,1147.74444666581
"ENSMUSG00000022982","Sod1",8.23362419531665e-09,3.94370894129511e-08,0.330276828074746,0.0573038675957073,8.62161333159791,0.0385500832153227,0.000183998881397383,0.00309973436002897,0.00141200902377738,0.00309973436002897,4762.86612110947,4647.72158003935,6189.98834249362,6923.39835811471
"ENSMUSG00000024134","Six2",8.27644515596559e-09,3.96301860572295e-08,0.268335091896703,0.0465638892238316,7.52330941797421,0.0243582780840841,0.00049358815584035,4.19681986798061e-05,0.00167460762380891,0.00167460762380891,1655.68971181413,1580.8099351249,2114.53992861275,2117.28277127973
"ENSMUSG00000046402","Rbp1",8.37365824467906e-09,4.00835333050623e-08,1.2752644582349,0.221370913360767,6.08758976450591,0.574769867000505,0.00274674548497359,0.0462583357972064,0.00357185279059279,0.0462583357972064,218.892765519674,246.416814723937,1030.78380599836,672.593512386737
"ENSMUSG00000032593","Amigo3",8.43668913822994e-09,4.03730302556155e-08,0.565052979505856,0.0981081088985016,5.56428225705755,0.108071941098874,0.00408062551906038,-0.00161514869497237,0.00554457551257987,0.00554457551257987,206.188910864608,186.722306914867,347.15115916052,344.111581757188
"ENSMUSG00000033917","Gde1",8.45616176207728e-09,4.04539708381857e-08,0.409381369640534,0.0710842126126786,6.82543844084981,0.0592330121247629,0.000516298785663553,0.00453666649710095,0.00226143894960385,0.00453666649710095,760.937553892054,739.231547822857,1053.69346725289,1211.13623302974
"ENSMUSG00000024498","Tcerg1",8.79505233972658e-09,4.2062484132915e-08,-0.277844257142147,0.0483000189056224,7.67602699692939,0.027287738293146,0.000466583435364964,0.00186630839091852,0.00159886641725657,0.00186630839091852,2481.36986465806,2472.36015761961,1968.67636460419,1787.47521081798
"ENSMUSG00000073481","Marc2",8.87572967542472e-09,4.24354889320049e-08,0.439417472267421,0.0764081587486046,6.58279019216639,0.0658644167686326,0.00326087566959381,-0.00100810798358922,0.00257733105375816,0.00257733105375816,553.905057469762,606.341321050356,886.61353393781,912.763898977278
"ENSMUSG00000064325","Hhip",8.91370786801839e-09,4.2604182315973e-08,-2.79397564053374,0.485891768413906,2.34072184147935,2.73563648391384,0.135268450573309,0.0650363353494991,0.100822360039084,0.100822360039084,37.1765939957035,46.323268557538,3.46654202260863,1.16458085722872
"ENSMUSG00000039050","Osbpl2",9.11905123196429e-09,4.35724747744296e-08,0.305053147550937,0.0530864206792767,7.18155980385744,0.0312920835532938,0.000909157668917556,-0.000499743754343443,0.00190901039161958,0.00190901039161958,1109.16977790616,1148.04213392187,1514.92967512204,1547.49908581581
"ENSMUSG00000017057","Il13ra1",9.20658209751923e-09,4.39774228229235e-08,0.526702103871514,0.0916843393326652,6.75760899391008,0.0980757141268044,0.00101472116184119,0.00739129691702611,0.00234714469076045,0.00739129691702611,649.837088743907,672.015431322317,1224.99260996824,1022.83473227827
"ENSMUSG00000006519","Cyba",9.22122455674312e-09,4.40340626598204e-08,0.630691396943519,0.109791152560266,7.96128997649489,0.14062661084653,0.000278781687142503,0.011775315493369,0.00149925177929514,0.011775315493369,2082.81322290799,2100.51061887934,3521.99920675441,4386.25622200902
"ENSMUSG00000047514","Tspyl1",9.24720896580237e-09,4.41448130912745e-08,0.24062997227479,0.0418924887665984,8.14651054482823,0.0194494268735348,0.000296024894636707,-7.32763628177904e-05,0.00145895572042286,0.00145895572042286,3093.18127498224,3026.33895709839,3931.86997681515,3852.67780720752
"ENSMUSG00000037376","Trmt6",9.28531896836666e-09,4.4313364989087e-08,-0.392583890135151,0.0683551982962685,6.44928221987731,0.0521174400515516,0.00189315687064999,-0.000778052190146697,0.0027792762634722,0.0027792762634722,764.582252810225,773.185129841147,536.453830055226,502.237636375672
"ENSMUSG00000056820","Tsnax",9.29350178584045e-09,4.43390334145816e-08,0.234494877237605,0.0408304068490841,8.3046152409505,0.0190929719833982,0.00023192257338757,0.000913611676370408,0.00143519955007417,0.00143519955007417,3565.35684400022,3624.37814570557,4398.03726404355,4696.58806236925
"ENSMUSG00000048911","Rnf24",9.34404697858173e-09,4.45667350764271e-08,-0.30215764922268,0.0526203068671277,7.25427247523269,0.0306588771552467,0.000916240636946258,-0.000577547395964495,0.00185265605784443,0.00185265605784443,1630.40548461559,1658.23733125637,1235.37830128067,1195.63419311756
"ENSMUSG00000022961","Son",9.37606843236075e-09,4.47059764728757e-08,-0.299307509729045,0.0521292171464213,8.49898588346326,0.0316732986469332,0.000572675528945072,0.00214477975135367,0.00141716736992718,0.00214477975135367,5495.5759234028,5915.93664481455,4385.63619638156,4073.82462676132
"ENSMUSG00000042759","Apobr",9.42034971852046e-09,4.49035723242469e-08,-1.00015080680996,0.174216556282883,4.3808973382865,0.35366815110958,0.00150118912881441,0.0288502193542527,0.018106777889092,0.0288502193542527,130.129935515819,132.397356885209,40.2240157898182,57.1751198909215
"ENSMUSG00000115067","Dpep2",9.49927571055286e-09,4.52661387159588e-08,2.19982866384474,0.383283118153955,4.0432686801699,1.71101934919885,0.0267115955653944,0.120194353096424,0.0247527817780122,0.120194353096424,21.1695795303705,16.1231995750608,119.028054771686,244.8816889661
"ENSMUSG00000053687","Dpep2",9.49927571055286e-09,4.52661387159588e-08,2.19982866384474,0.383283118153955,4.0432686801699,1.71101934919885,0.0267115955653944,0.120194353096424,0.0247527817780122,0.120194353096424,21.1695795303705,16.1231995750608,119.028054771686,244.8816889661
"ENSMUSG00000030660","Pik3c2a",9.5853933782769e-09,4.56627462199265e-08,-0.36082734274344,0.0628848404415854,7.00870287302059,0.0439427852132683,0.00189354232800443,-0.00107755014374812,0.00206096082935923,0.00206096082935923,1346.05420633354,1303.15732468434,945.10544786004,901.624913393084
"ENSMUSG00000041035","Gm17018",9.61228628346803e-09,4.577706579154e-08,0.391519606207643,0.0682395202956742,6.37486974192925,0.0539981765841015,0.00174680135934148,0.00260666249431725,0.00290983077084225,0.00290983077084225,456.070479849728,509.533697848487,688.155523031312,739.402122568067
"ENSMUSG00000049532","Sall2",9.66250951486679e-09,4.60023902257028e-08,0.52638251065455,0.0917594374616558,6.76849450024554,0.0979727120831817,0.00108228743335394,0.00733750692992557,0.00233333328846153,0.00733750692992557,675.221750390722,661.208489241306,1239.47311108642,1032.81415028178
"ENSMUSG00000021840","Mapk1ip1l",9.68274782224513e-09,4.60848662906435e-08,-0.225455933586038,0.0393040952111342,8.70400120003823,0.0170526532599921,0.000133585965081499,3.020493033049e-05,0.0014112259352844,0.0014112259352844,6827.54403956004,6664.7637213283,5407.01154282221,5361.01666576791
"ENSMUSG00000022322","Shcbp1",9.72340469900993e-09,4.62644452892103e-08,0.395637737946082,0.0689807017055856,6.30234069395021,0.0524990015209585,0.00170389115353371,-0.00121999871564222,0.00305444605426127,0.00305444605426127,440.319459568216,454.550429585961,654.702257327729,674.947306748462
"ENSMUSG00000057346","Apol9a",9.79399351158917e-09,4.65815914804425e-08,-0.331367522025647,0.0577873371482379,7.0182886510057,0.0388277291075949,0.00095201184261757,0.00238736449206655,0.00205172646714361,0.00238736449206655,1369.4734006042,1267.75627097139,987.450783581389,905.987188954461
"ENSMUSG00000036281","Snapc4",9.79595165849544e-09,4.65815914804425e-08,-0.72769202030793,0.126903301718203,5.09049338067667,0.182300419467297,0.00706157897875292,0.00162121201227408,0.00904286900822834,0.00904286900822834,227.709485454067,238.96679846205,102.695967690454,123.052351066886
"ENSMUSG00000020536","Llgl1",9.80108579682122e-09,4.65919926438786e-08,0.313484497304972,0.0546698779763438,7.90216460749198,0.0347500403888157,0.000471203785508833,0.00251759177243949,0.00151589114587723,0.00251759177243949,2270.86222885565,2350.76717772937,3329.6463298116,3001.52454205111
"ENSMUSG00000027010","Slc25a12",9.82368264366095e-09,4.66853760982637e-08,0.399235341979386,0.0696290682742791,6.2267199803223,0.0533872529055909,0.00162329980534546,-0.00123684958965778,0.00322490734339875,0.00322490734339875,421.966067627155,406.208002099934,620.515916698066,614.313266666906
"ENSMUSG00000051790","Nlgn2",9.85439616796146e-09,4.68172649674395e-08,0.365276203462741,0.0637122687472046,7.74969407021955,0.0468068619826115,0.00249098894205805,0.00100595162378236,0.00156826424685797,0.00156826424685797,1972.43317323243,1894.23696316559,2944.61320397997,2634.82504254663
"ENSMUSG00000044763","Trmt10c",9.90561469335271e-09,4.70464625763291e-08,-0.434835351544311,0.0758565560703448,6.15824215838025,0.0656793989633706,0.00236429411651676,0.00161391285220734,0.00338992298233661,0.00338992298233661,606.840349037543,567.561863592714,400.639706342352,359.944936746016
"ENSMUSG00000069833","Ahnak",9.93702643446625e-09,4.71814789655693e-08,-0.345394942248461,0.0602594172952516,10.1054976179883,0.0421866869587815,6.29175305196936e-05,0.00356827984224358,0.00176064615567071,0.00356827984224358,29155.5858949775,29026.1957803955,21872.7238975901,19390.8385537036
"ENSMUSG00000038690","Atp5j2",1.00768722564626e-08,4.78311099510449e-08,0.652467547207219,0.113880012326393,7.82752819243172,0.150550404857842,0.000487688681738852,0.0124809685257206,0.00153976042532276,0.0124809685257206,1918.17639442414,1707.70431279477,3151.57342765826,3833.6697049607
"ENSMUSG00000009563","Tor2a",1.01421548780862e-08,4.81265338467648e-08,0.421352820892181,0.0735559062221454,6.17835234897034,0.0613682470036551,0.0020700824415441,0.00121318822703912,0.00334038889861695,0.00334038889861695,410.655839407838,370.565858531585,610.173301062458,579.77109420361
"ENSMUSG00000025170","Rab40b",1.01903601940639e-08,4.83262702544523e-08,1.40047106184864,0.244515722386797,3.15756327781756,0.67400371937479,0.00635992027982426,0.0239860612446262,0.053428018214513,0.053428018214513,12.1324010402973,10.2875260298619,40.048918887858,54.8174548790106
"ENSMUSG00000022123","Scel",1.01887857554691e-08,4.83262702544523e-08,-2.89971909113426,0.506275125328677,2.70301626389512,2.86442069584936,0.179613392988767,-0.0871677529589696,0.0767011095378009,0.0767011095378009,68.4039040783059,58.2351749288941,4.19518017112411,2.11111399851035
"ENSMUSG00000033854","Kcnk10",1.02121163704639e-08,4.84149241179624e-08,-2.96110850708266,0.517028420415476,1.83836759523218,3.00789683924508,0.122780700747621,0.00498276276136594,0.144537686769701,0.144537686769701,26.6032830159827,27.6680633962344,0.500893235447479,1.54364268748369
"ENSMUSG00000025236","Adpgk",1.02158009030105e-08,4.84178741239508e-08,-0.267976970047754,0.0467909873115858,7.63924901766153,0.0241125514126515,0.000573857919333454,-0.000310859038343448,0.00161553857425953,0.00161553857425953,2352.18867979329,2399.3486051937,1840.54245071108,1793.91407280806
"ENSMUSG00000030538","Cib1",1.04167870506962e-08,4.93556547972901e-08,0.353010110472673,0.0616740907546896,6.66394096192512,0.0416577780006705,0.00133603883905082,-0.00115744088600982,0.00246765463136687,0.00246765463136687,663.232965306487,649.512702802904,926.643268434917,942.233779116422
"ENSMUSG00000020788","Atp2a3",1.05689704628389e-08,5.00617112007027e-08,3.09481823317844,0.540925805380021,4.19087786337266,3.38770045008858,0.0574702044500444,0.23513052247598,0.0216133022308528,0.23513052247598,19.5529730384343,9.36072869052548,205.952563122878,466.581281313257
